@RELATION apiData

@ATTRIBUTE _id string
@ATTRIBUTE source string
@ATTRIBUTE latitude numeric
@ATTRIBUTE longitude numeric
@ATTRIBUTE appearedOn string
@ATTRIBUTE __v numeric
@ATTRIBUTE class {122, 99, 97, 73, 143, 117, 18, 138, 33, 147, 22, 30, 114, 85, 49, 95, 121, 127, 123, 137, 61, 5, 9, 78, 103, 119, 140, 8, 142, 15, 59, 133, 58, 20, 13, 111, 19, 21, 41, 46, 72, 16, 74, 129, 98, 4, 10, 17, 60, 54, 63, 120, 50, 48, 69, 75, 29, 43, 118, 23, 1, 14, 92, 100, 7, 116, 11, 81, 102, 90, 32, 53, 27, 42, 47, 77, 56, 131, 149, 25, 79, 52, 128, 104, 84, 57, 35, 86, 39, 44, 34, 24, 96, 124, 109, 55, 66, 31, 6, 88, 26, 126, 37, 113, 130, 65, 83, 148, 106, 70, 94, 87, 28, 3, 110, 76, 135, 112, 82, 141, 40, 108, 12}

@DATA
57c92fae691d56d302ad0bad,POKERADAR,-121.880942653728,37.3362701892332,1472801874000,0,21
57c92fae691d56d302ad0baf,POKERADAR,-121.873738861129,37.3448203690442,1472802247000,0,1
57c92fae691d56d302ad0bb0,POKERADAR,-121.946288921096,37.3950755471579,1472802285000,0,16
57c92fae691d56d302ad0bb1,POKERADAR,-121.986544227031,37.3331646676089,1472801920000,0,17
57c92fae691d56d302ad0bb2,POKERADAR,-121.85381482103,37.3541756770582,1472802549000,0,27
57c92fae691d56d302ad0bb3,POKERADAR,-121.808527694378,37.2538985845522,1472802062000,0,19
57c92fae691d56d302ad0bb4,POKERADAR,-121.791885160722,37.2526205112221,1472802327000,0,46
57c92fae691d56d302ad0bb5,POKERADAR,-121.806658870615,37.2540805752164,1472801893000,0,17
57c92fae691d56d302ad0bb6,POKERADAR,-121.807548790603,37.2531369606385,1472801835000,0,48
57c92fae691d56d302ad0bb7,POKERADAR,-121.82463387509,37.3516379754903,1472802332000,0,23
57c92fae691d56d302ad0bb8,POKERADAR,-121.87667379622,37.3352951054259,1472802514000,0,46
57c92fae691d56d302ad0bb9,POKERADAR,-121.896860481398,37.3430702718388,1472802158000,0,52
57c92fae691d56d302ad0bba,POKERADAR,-121.878808245568,37.3355571478141,1472801908000,0,19
57c92fae691d56d302ad0bbb,POKERADAR,-121.896238039607,37.3512237374089,1472801937000,0,21
57c92fae691d56d302ad0bbc,POKERADAR,-121.893926082237,37.3383136089804,1472801849000,0,19
57c92fae691d56d302ad0bbd,POKERADAR,-121.899705884898,37.3853457581381,1472802291000,0,23
57c92fae691d56d302ad0bbe,POKERADAR,-121.947444356468,37.3940521677033,1472801978000,0,19
57c92fae691d56d302ad0bbf,POKERADAR,-121.901039642541,37.3364041409811,1472801896000,0,27
57c92fae691d56d302ad0bc0,POKERADAR,-121.899972637716,37.3325150108744,1472801929000,0,111
57c92fae691d56d302ad0bc1,POKERADAR,-121.895170988373,37.3497403076081,1472801886000,0,21
57c92fae691d56d302ad0bc2,POKERADAR,-121.946733320754,37.3950169257413,1472802393000,0,19
57c92fae691d56d302ad0bc6,POKERADAR,-121.792508188019,37.2513801446395,1472802566000,0,57
57c92fae691d56d302ad0bc7,POKERADAR,-121.831929830343,37.228603867418,1472801850000,0,16
57c92fae691d56d302ad0bc5,POKERADAR,-121.791618147958,37.2532273986317,1472802055000,0,46
57c92fae691d56d302ad0bc4,POKERADAR,-121.812977148554,37.3523441365214,1472801888000,0,16
57c92fae691d56d302ad0bc3,POKERADAR,-121.854081684522,37.3541708790184,1472802433000,0,104
57c92fae691d56d302ad0bc8,POKERADAR,-122.397657751056,37.7998949176714,1472801847000,0,54
57c92fae691d56d302ad0bc9,POKERADAR,-122.405092136106,37.7908362397807,1472801859000,0,16
57c92fae691d56d302ad0bca,POKERADAR,-122.419074436023,37.7877283205275,1472801874000,0,21
57c92fae691d56d302ad0bcb,POKERADAR,-122.409782608635,37.8096388709534,1472801918000,0,54
57c92fae691d56d302ad0bcc,POKERADAR,-122.416685187478,37.8101951220797,1472801901000,0,129
57c92fae691d56d302ad0bcd,POKERADAR,-122.391727567319,37.7947198754101,1472801840000,0,54
57c92fae691d56d302ad0bce,POKERADAR,-122.421375142504,37.7951337181989,1472801861000,0,41
57c92fae691d56d302ad0bcf,POKERADAR,-122.415977251545,37.8089245654474,1472801836000,0,41
57c92fae691d56d302ad0bd1,POKERADAR,-122.40774714626,37.8016316851091,1472801836000,0,23
57c92fae691d56d302ad0bd0,POKERADAR,-122.431019863145,37.8062315838657,1472801940000,0,19
57c92fae691d56d302ad0bd2,POKERADAR,-122.40774714626,37.8022270999096,1472801919000,0,42
57c92fae691d56d302ad0bd3,POKERADAR,-122.431462260257,37.8050536958596,1472801853000,0,7
57c92fae691d56d302ad0bd4,POKERADAR,-122.470385892064,37.7703709071834,1472801923000,0,52
57c92fae691d56d302ad0bd5,POKERADAR,-122.40925162225,37.7903020030977,1472801939000,0,16
57c92fae691d56d302ad0bd6,POKERADAR,-122.446414184844,37.7860891341639,1472801952000,0,21
57c92fae691d56d302ad0bd7,POKERADAR,-122.405180637524,37.7972105630825,1472801928000,0,19
57c92fae691d56d302ad0bd8,POKERADAR,-122.433497262938,37.7790488949237,1472801996000,0,41
57c92fae691d56d302ad0bd9,POKERADAR,-122.401286504642,37.7864971157911,1472801848000,0,35
57c92fae691d56d302ad0bda,POKERADAR,-122.420578749811,37.7891265393615,1472801900000,0,21
57c92fae691d56d302ad0bdb,POKERADAR,-122.453845116835,37.7870756649529,1472802084000,0,120
57c92fae691d56d302ad0bdc,POKERADAR,-122.476046304975,37.887237833498,1472801876000,0,72
57c92fae691d56d302ad0bdd,POKERADAR,-122.409074626192,37.8006281412361,1472801917000,0,16
57c92fae691d56d302ad0bde,POKERADAR,-122.393851850646,37.7744862562219,1472802103000,0,72
57c92fae691d56d302ad0bdf,POKERADAR,-122.432700962244,37.7818247158688,1472802028000,0,118
57c92fae691d56d302ad0be0,POKERADAR,-122.404649627895,37.8069006072967,1472802096000,0,129
57c92fae691d56d302ad0be1,POKERADAR,-122.428365441293,37.8080157133176,1472801889000,0,41
57c92fae691d56d302ad0be2,POKERADAR,-122.406596650092,37.7999013859849,1472802024000,0,35
57c92fae691d56d302ad0be3,POKERADAR,-122.420755726487,37.8077524534312,1472802105000,0,35
57c92fae691d56d302ad0be4,POKERADAR,-122.409340120167,37.8015140649863,1472802025000,0,35
57c92fae691d56d302ad0be5,POKERADAR,-122.390399868473,37.7877575472023,1472801994000,0,10
57c92fae691d56d302ad0be6,POKERADAR,-122.431816176603,37.7850742683496,1472802012000,0,21
57c92fae691d56d302ad0be7,POKERADAR,-122.389249182597,37.7910145437912,1472802093000,0,21
57c92fae691d56d302ad0be8,POKERADAR,-122.342857234333,37.8195481565309,1472801867000,0,129
57c92fae691d56d302ad0be9,POKERADAR,-122.342857234333,37.8195481565309,1472801983000,0,129
57c92fae691d56d302ad0bea,POKERADAR,-122.410756076705,37.8094883756516,1472802121000,0,16
57c92fae691d56d302ad0beb,POKERADAR,-122.021544535319,37.5852856088024,1472802026000,0,46
57c92fae691d56d302ad0bec,POKERADAR,-122.437301727235,37.741618747688,1472801861000,0,60
57c92fae691d56d302ad0bed,POKERADAR,-122.418012554491,37.8109030505971,1472802141000,0,72
57c92fae691d56d302ad0bee,POKERADAR,-122.463575301443,37.7644302809299,1472801931000,0,13
57c92fae691d56d302ad0bef,POKERADAR,-122.424560652857,37.8066563600181,1472801919000,0,27
57c92fae691d56d302ad0bf0,POKERADAR,-122.412702985795,37.7919950355698,1472802122000,0,16
57c92fae691d56d302ad0bf1,POKERADAR,-122.426949722177,37.7806165763927,1472802006000,0,35
57c92fae691d56d302ad0bf2,POKERADAR,-122.408101142548,37.7889435796874,1472802210000,0,118
57c92fae691d56d302ad0bf3,POKERADAR,-122.437655623872,37.8066447978746,1472801979000,0,120
57c92fae691d56d302ad0bf4,POKERADAR,-122.389072,37.779305,1472801973000,0,32
57c92fae691d56d302ad0bf5,POKERADAR,-122.423410340825,37.784980509839,1472802283000,0,13
57c92fae691d56d302ad0bf6,POKERADAR,-122.40942861801,37.8085570201245,1472802281000,0,16
57c92fae691d56d302ad0bf7,POKERADAR,-122.415712,37.774841,1472801862000,0,19
57c92fae691d56d302ad0bf8,POKERADAR,-122.401021,37.783601,1472801835000,0,41
57c92fae691d56d302ad0bf9,POKERADAR,-122.467290224059,37.769389476596,1472802067000,0,16
57c92fae691d56d302ad0bfa,POKERADAR,-122.419074,37.787728,1472801874000,0,21
57c92fae691d56d302ad0bfb,POKERADAR,-122.410314,37.788412,1472802065000,0,16
57c92fae691d56d302ad0bfc,POKERADAR,-122.421463630207,37.8270285022451,1472802258000,0,54
57c92fae691d56d302ad0bfd,POKERADAR,-122.388895,37.78889,1472802231000,0,16
57c92fae691d56d302ad0bfe,POKERADAR,-122.455614308615,37.8011152342557,1472802050000,0,114
57c92fae691d56d302ad0bff,POKERADAR,-122.405092,37.790836,1472801859000,0,16
57c92fae691d56d302ad0c00,POKERADAR,-122.421109678944,37.8269886137584,1472801907000,0,86
57c92fae691d56d302ad0c01,POKERADAR,-122.410225095239,37.8112144004452,1472802295000,0,72
57c92fae691d56d302ad0c02,POKERADAR,-122.389249,37.791015,1472802093000,0,21
57c92fae691d56d302ad0c03,POKERADAR,-122.400755,37.789117,1472802023000,0,16
57c92fae691d56d302ad0c04,POKERADAR,-122.409340120167,37.8031514282399,1472802076000,0,16
57c92fae691d56d302ad0c05,POKERADAR,-122.423587312728,37.7237137188439,1472802108000,0,16
57c92fae691d56d302ad0c06,POKERADAR,-122.419605372762,37.7221811685187,1472801894000,0,123
57c92fae691d56d302ad0c07,POKERADAR,-122.422260016187,37.723004233728,1472802074000,0,123
57c92fae691d56d302ad0c08,POKERADAR,-122.423233368624,37.7234500272269,1472802138000,0,16
57c92fae691d56d302ad0c09,POKERADAR,-122.480114537301,37.8366291498001,1472802310000,0,41
57c92fae691d56d302ad0c0a,POKERADAR,-122.477638240846,37.8435638832363,1472801852000,0,133
57c92fae691d56d302ad0c0b,POKERADAR,-122.485243821693,37.7720433601947,1472801984000,0,21
57c92fae691d56d302ad0c0c,POKERADAR,-122.396064600191,37.7878784132029,1472801851000,0,41
57c92fae691d56d302ad0c0f,POKERADAR,-122.420667238187,37.79430946935,1472802200000,0,7
57c92fae691d56d302ad0c0d,POKERADAR,-122.388983637917,37.7849911369997,1472801989000,0,39
57c92fae691d56d302ad0c0e,POKERADAR,-122.392789714341,37.7891823897521,1472802326000,0,13
57c92fae691d56d302ad0c10,POKERADAR,-122.420933,37.792739,1472801849000,0,116
57c92fae691d56d302ad0c11,POKERADAR,-122.419339904728,37.795982976703,1472802055000,0,21
57c92fae691d56d302ad0c13,POKERADAR,-122.020922800302,37.5831531480655,1472802145000,0,46
57c92fae691d56d302ad0c12,POKERADAR,-122.473305,37.769472,1472801873000,0,7
57c92fae691d56d302ad0c14,POKERADAR,-122.440664,37.800064,1472801863000,0,16
57c92fae691d56d302ad0c15,POKERADAR,-122.433851,37.784895,1472801935000,0,32
57c92fae691d56d302ad0c16,POKERADAR,-122.430842903778,37.8043513450346,1472802370000,0,98
57c92fae691d56d302ad0c17,POKERADAR,-122.384203719185,37.7857146985471,1472802365000,0,54
57c92fae691d56d302ad0c18,POKERADAR,-122.433497,37.805469,1472801946000,0,72
57c92fae691d56d302ad0c19,POKERADAR,-122.423764284332,37.7903797031825,1472801972000,0,41
57c92fae691d56d302ad0c1a,POKERADAR,-122.436859354758,37.7652846587012,1472802243000,0,13
57c92fae691d56d302ad0c1c,POKERADAR,-122.411464047821,37.789472948647,1472802270000,0,133
57c92fae691d56d302ad0c1b,POKERADAR,-122.41261449071,37.8050471115391,1472802126000,0,127
57c92fae691d56d302ad0c1d,POKERADAR,-122.396684161727,37.7630417842676,1472802009000,0,16
57c92fae691d56d302ad0c1e,POKERADAR,-122.426507306036,37.8075456910724,1472802304000,0,54
57c92fae691d56d302ad0c1f,POKERADAR,-122.451898971337,37.7782231836303,1472801900000,0,21
57c92fae691d56d302ad0c20,POKERADAR,-122.402525562563,37.7934116490642,1472802008000,0,43
57c92fae691d56d302ad0c21,POKERADAR,-122.40774714626,37.7749073916636,1472802178000,0,41
57c92fae691d56d302ad0c22,POKERADAR,-122.402083043553,37.7904211748107,1472802156000,0,21
57c92fae691d56d302ad0c23,POKERADAR,-122.400667,37.795546,1472802016000,0,16
57c92fae691d56d302ad0c24,POKERADAR,-122.392701,37.795835,1472802097000,0,129
57c92fae691d56d302ad0c25,POKERADAR,-122.406597,37.795063,1472802062000,0,16
57c92fae691d56d302ad0c26,POKERADAR,-122.396065,37.794429,1472802108000,0,23
57c92fae691d56d302ad0c27,POKERADAR,-122.403499,37.797206,1472801850000,0,46
57c92fae691d56d302ad0c28,POKERADAR,-122.402703,37.797228,1472801866000,0,4
57c92fae691d56d302ad0c29,POKERADAR,-122.422613963572,37.8100829000867,1472802298000,0,98
57c92fae691d56d302ad0c2a,POKERADAR,-122.42695,37.805252,1472801950000,0,98
57c92fae691d56d302ad0c2b,POKERADAR,-122.404207,37.805176,1472801851000,0,133
57c92fae691d56d302ad0c2d,POKERADAR,-122.41173,37.803087,1472801904000,0,102
57c92fae691d56d302ad0c2c,POKERADAR,-122.411907,37.805488,1472802100000,0,118
57c92fae691d56d302ad0c2e,POKERADAR,-122.434382034395,37.7973090490148,1472802508000,0,52
57c92fae691d56d302ad0c2f,POKERADAR,-122.411995,37.806428,1472802080000,0,41
57c92fae691d56d302ad0c30,POKERADAR,-122.415535,37.806754,1472801986000,0,13
57c92fae691d56d302ad0c31,POKERADAR,-122.420313,37.80707,1472801986000,0,133
57c92fae691d56d302ad0c32,POKERADAR,-122.422879,37.806653,1472802248000,0,44
57c92fae691d56d302ad0c33,POKERADAR,-122.4730392488,37.7845858881739,1472802383000,0,116
57c92fae691d56d302ad0c34,POKERADAR,-122.411995,37.808735,1472801958000,0,19
57c92fae691d56d302ad0c35,POKERADAR,-122.408632,37.808579,1472802208000,0,72
57c92fae691d56d302ad0c36,POKERADAR,-122.420136,37.808092,1472802196000,0,72
57c92fae691d56d302ad0c37,POKERADAR,-122.429427,37.807168,1472802105000,0,35
57c92fae691d56d302ad0c38,POKERADAR,-122.372607,37.811014,1472801928000,0,72
57c92fae691d56d302ad0c39,POKERADAR,-122.409783,37.809639,1472801918000,0,54
57c92fae691d56d302ad0c3a,POKERADAR,-122.416066,37.809567,1472802052000,0,72
57c92fae691d56d302ad0c3b,POKERADAR,-122.417128,37.810133,1472802153000,0,54
57c92fae691d56d302ad0c3c,POKERADAR,-122.416685,37.810195,1472801901000,0,129
57c92fae691d56d302ad0c3d,POKERADAR,-122.423056,37.827729,1472802078000,0,129
57c92fae691d56d302ad0c3e,POKERADAR,-122.420667,37.794309,1472802200000,0,7
57c92fae691d56d302ad0c3f,POKERADAR,-122.406508,37.796356,1472801890000,0,10
57c92fae691d56d302ad0c40,POKERADAR,-122.414473,37.792493,1472802310000,0,42
57c92fae691d56d302ad0c41,POKERADAR,-122.467556,37.771838,1472802229000,0,49
57c92fae691d56d302ad0c42,POKERADAR,-122.399428,37.797043,1472802257000,0,32
57c92fae691d56d302ad0c43,POKERADAR,-122.459683,37.771807,1472802025000,0,16
57c92fae691d56d302ad0c44,POKERADAR,-122.393675,37.7732,1472802048000,0,74
57c92fae691d56d302ad0c45,POKERADAR,-122.391462,37.780209,1472802005000,0,13
57c92fae691d56d302ad0c46,POKERADAR,-122.430489,37.808032,1472802114000,0,72
57c92fae691d56d302ad0c47,POKERADAR,-122.42111,37.826989,1472801907000,0,86
57c92fae691d56d302ad0c48,POKERADAR,-122.412438,37.810088,1472802324000,0,72
57c92fae691d56d302ad0c49,POKERADAR,-122.410225,37.811214,1472802295000,0,72
57c92fae691d56d302ad0c4a,POKERADAR,-122.386505,37.787986,1472801970000,0,54
57c92fae691d56d302ad0c4b,POKERADAR,-122.429958,37.808567,1472802215000,0,129
57c92fae691d56d302ad0c4c,POKERADAR,-122.406596650092,37.8073439564037,1472802531000,0,41
57c92fae691d56d302ad0c4d,POKERADAR,-122.404915,37.786126,1472802253000,0,29
57c92fae691d56d302ad0c4e,POKERADAR,-122.396065,37.781848,1472801867000,0,98
57c92fae691d56d302ad0c4f,POKERADAR,-122.487277778464,37.7760300072967,1472802432000,0,16
57c92fae691d56d302ad0c50,POKERADAR,-122.3904,37.785375,1472801991000,0,19
57c92faf691d56d302ad0c51,POKERADAR,-122.403322,37.788403,1472802438000,0,10
57c92faf691d56d302ad0c52,POKERADAR,-122.409694,37.787412,1472802438000,0,16
57c92faf691d56d302ad0c53,POKERADAR,-122.411464,37.789473,1472802270000,0,133
57c92faf691d56d302ad0c54,POKERADAR,-122.447033449318,37.7892474401138,1472802360000,0,129
57c92faf691d56d302ad0c55,POKERADAR,-122.451987433281,37.7875732897316,1472801978000,0,32
57c92faf691d56d302ad0c56,POKERADAR,-122.437301727235,37.7818232673552,1472802315000,0,13
57c92faf691d56d302ad0c57,POKERADAR,-122.411375551692,37.7876391883536,1472802401000,0,41
57c92faf691d56d302ad0c58,POKERADAR,-122.396507144518,37.7987598020478,1472802121000,0,129
57c92faf691d56d302ad0c59,POKERADAR,-122.394294404277,37.7974299293772,1472802177000,0,72
57c92faf691d56d302ad0c5b,POKERADAR,-122.396330127011,37.7987397625787,1472802205000,0,54
57c92faf691d56d302ad0c5a,POKERADAR,-122.41261449071,37.8092145724161,1472802537000,0,129
57c92faf691d56d302ad0c5c,POKERADAR,-122.391904592567,37.7945166027234,1472802488000,0,54
57c92faf691d56d302ad0c5d,POKERADAR,-122.396949686983,37.7990704234491,1472802025000,0,54
57c92faf691d56d302ad0c5e,POKERADAR,-122.408986128052,37.8004320670605,1472802381000,0,34
57c92faf691d56d302ad0c60,POKERADAR,-122.416862170716,37.803145468186,1472802429000,0,23
57c92faf691d56d302ad0c5f,POKERADAR,-122.436770880039,37.7956064411948,1472802202000,0,16
57c92faf691d56d302ad0c61,POKERADAR,-122.427392136452,37.8007249735198,1472802445000,0,16
57c92faf691d56d302ad0c62,POKERADAR,-122.474542787708,37.8340345813266,1472802591000,0,100
57c92faf691d56d302ad0c63,POKERADAR,-122.473481468372,37.8361463951328,1472802230000,0,46
57c92faf691d56d302ad0c64,POKERADAR,-122.418189535492,37.7670809783374,1472802277000,0,1
57c92faf691d56d302ad0c65,POKERADAR,-122.267028155511,37.8729237655066,1472801852000,0,133
57c92faf691d56d302ad0c66,POKERADAR,-122.267116772457,37.8731199314495,1472802288000,0,16
57c92faf691d56d302ad0c67,POKERADAR,-122.260027183804,37.8754376903146,1472801899000,0,21
57c92faf691d56d302ad0c68,POKERADAR,-122.473039,37.784586,1472802383000,0,116
57c92faf691d56d302ad0c69,POKERADAR,-122.402083,37.790421,1472802156000,0,21
57c92faf691d56d302ad0c6a,POKERADAR,-122.451899,37.778223,1472801900000,0,21
57c92faf691d56d302ad0c6c,POKERADAR,-122.389780269948,37.7899580209474,1472802399000,0,1
57c92faf691d56d302ad0c6b,POKERADAR,-122.389072,37.790994,1472802351000,0,4
57c92faf691d56d302ad0c6d,POKERADAR,-122.412614,37.805047,1472802126000,0,127
57c92faf691d56d302ad0c6e,POKERADAR,-122.398454,37.796822,1472802381000,0,10
57c92faf691d56d302ad0c6f,POKERADAR,-122.405977,37.798157,1472802070000,0,10
57c92faf691d56d302ad0c70,POKERADAR,-122.316730668746,37.8243565446295,1472802039000,0,24
57c92faf691d56d302ad0c71,POKERADAR,-122.397923,37.803237,1472802182000,0,54
57c92faf691d56d302ad0c72,POKERADAR,-122.4058,37.806993,1472802212000,0,72
57c92faf691d56d302ad0c73,POKERADAR,-122.426419,37.807499,1472802397000,0,129
57c92faf691d56d302ad0c74,POKERADAR,-122.419959329097,37.8063602970664,1472802573000,0,16
57c92faf691d56d302ad0c75,POKERADAR,-122.434382,37.797309,1472802508000,0,52
57c92faf691d56d302ad0c76,POKERADAR,-122.43509,37.796868,1472802001000,0,16
57c92faf691d56d302ad0c77,POKERADAR,-122.397657751056,37.7998949176714,1472802490000,0,54
57c92faf691d56d302ad0c78,POKERADAR,-122.398011781306,37.8008281894489,1472802295000,0,72
57c92faf691d56d302ad0c79,POKERADAR,-122.397569243308,37.8026761312576,1472802490000,0,129
57c92faf691d56d302ad0c7a,POKERADAR,-122.421068,37.791673,1472801835000,0,21
57c92faf691d56d302ad0c7c,POKERADAR,-122.443849,37.784125,1472802084000,0,128
57c92faf691d56d302ad0c7b,POKERADAR,-122.411548,37.809386,1472801881000,0,72
57c92faf691d56d302ad0c7d,POKERADAR,-122.474543,37.834035,1472802410000,0,100
57c92faf691d56d302ad0c7e,POKERADAR,-122.394294404277,37.7501460097223,1472802049000,0,79
57c92faf691d56d302ad0c7f,POKERADAR,-122.41819,37.770655,1472802575000,0,19
57c92faf691d56d302ad0c80,POKERADAR,-122.406865,37.788445,1472801876000,0,10
57c92faf691d56d302ad0c81,POKERADAR,-122.411376,37.787639,1472802401000,0,41
57c92faf691d56d302ad0c82,POKERADAR,-122.390754,37.789287,1472802369000,0,52
57c92faf691d56d302ad0c83,POKERADAR,-122.426153,37.791803,1472802502000,0,41
57c92faf691d56d302ad0c84,POKERADAR,-122.404915,37.792082,1472802308000,0,42
57c92faf691d56d302ad0c85,POKERADAR,-122.399782,37.794478,1472802458000,0,46
57c92faf691d56d302ad0c86,POKERADAR,-122.40146351381,37.791355992548,1472802436000,0,23
57c92faf691d56d302ad0c87,POKERADAR,-122.39695,37.79907,1472802025000,0,54
57c92faf691d56d302ad0c88,POKERADAR,-122.405442,37.787621,1472801896000,0,41
57c92faf691d56d302ad0c89,POKERADAR,-122.397835,37.799915,1472801973000,0,54
57c92faf691d56d302ad0c8a,POKERADAR,-122.398012,37.800828,1472802295000,0,72
57c92faf691d56d302ad0c8b,POKERADAR,-122.452252818665,37.8005880354993,1472802476000,0,48
57c92faf691d56d302ad0c8c,POKERADAR,-122.407039,37.808027,1472802151000,0,72
57c92faf691d56d302ad0c8d,POKERADAR,-122.423764,37.826841,1472802582000,0,81
57c92faf691d56d302ad0c8e,POKERADAR,-122.424649137876,37.8278337753294,1472802387000,0,81
57c92faf691d56d302ad0c8f,POKERADAR,-122.423941255637,37.8279028117773,1472802631000,0,21
57c92faf691d56d302ad0c90,POKERADAR,-122.422394,37.806897,1472801924000,0,29
57c92faf691d56d302ad0c91,POKERADAR,-122.424560652857,37.8271914780565,1472802631000,0,100
57c92faf691d56d302ad0c92,POKERADAR,-122.409517,37.791784,1472802569000,0,41
57c92faf691d56d302ad0c94,POKERADAR,-122.426685,37.808238,1472801902000,0,35
57c92faf691d56d302ad0c93,POKERADAR,-122.45606,37.801831,1472801882000,0,63
57c92faf691d56d302ad0c95,POKERADAR,-122.401079,37.794367,1472801852000,0,133
57c92faf691d56d302ad0c96,POKERADAR,-122.400419,37.794669,1472801840000,0,21
57c92faf691d56d302ad0c97,POKERADAR,-122.241326132493,37.7320645093313,1472802178000,0,137
57c92faf691d56d302ad0c98,POKERADAR,-122.491168715719,37.8614672774295,1472802442000,0,13
57c92faf691d56d302ad0c99,POKERADAR,-122.426241855456,37.8069576584929,1472802589000,0,13
57c92faf691d56d302ad0c9a,POKERADAR,-122.41053,37.809878,1472801902000,0,129
57c92faf691d56d302ad0c9b,POKERADAR,-122.391727567319,37.7922632263103,1472802259000,0,60
57c92faf691d56d302ad0c9c,POKERADAR,-122.393674828673,37.7959081928196,1472802596000,0,98
57c92faf691d56d302ad0c9d,POKERADAR,-122.40423,37.798372,1472801853000,0,32
57c92faf691d56d302ad0c9e,POKERADAR,-122.407678,37.800883,1472801929000,0,120
57c92faf691d56d302ad0c9f,POKERADAR,-122.457118098112,37.767460967488,1472802452000,0,41
57c92faf691d56d302ad0ca0,POKERADAR,-122.388416,37.790089,1472801969000,0,120
57c92faf691d56d302ad0ca1,POKERADAR,-122.216681832721,37.7792558241759,1472801982000,0,127
57c92faf691d56d302ad0ca2,POKERADAR,-122.438363413562,37.7634073281744,1472802614000,0,58
57c92faf691d56d302ad0ca3,POKERADAR,-122.394665,37.796655,1472801977000,0,72
57c92faf691d56d302ad0ca4,POKERADAR,-122.203648199837,37.7732409361801,1472802657000,0,120
57c92faf691d56d302ad0ca5,POKERADAR,-122.196111022032,37.7711396213071,1472802615000,0,29
57c92faf691d56d302ad0ca6,POKERADAR,-122.433674217827,37.7367763915347,1472801862000,0,19
57c92faf691d56d302ad0ca7,POKERADAR,-122.419782351079,37.7876594811344,1472801874000,0,120
57c92faf691d56d302ad0ca8,POKERADAR,-122.47065123077,37.7704380105044,1472801897000,0,127
57c92faf691d56d302ad0ca9,POKERADAR,-122.422613963572,37.7841833379048,1472801870000,0,16
57c92faf691d56d302ad0caa,POKERADAR,-122.411729535759,37.8030865618684,1472801904000,0,102
57c92faf691d56d302ad0cab,POKERADAR,-122.471712578854,37.7635612049189,1472801951000,0,19
57c92faf691d56d302ad0cac,POKERADAR,-122.342857,37.819548,1472801983000,0,129
57c92faf691d56d302ad0cad,POKERADAR,-122.417924063879,37.8071351441685,1472801859000,0,96
57c92faf691d56d302ad0cae,POKERADAR,-122.410579083181,37.8105102212636,1472802003000,0,16
57c92faf691d56d302ad0caf,POKERADAR,-122.446768050706,37.8016073134559,1472801838000,0,16
57c92faf691d56d302ad0cb0,POKERADAR,-122.414207390839,37.8087247165684,1472802021000,0,98
57c92faf691d56d302ad0cb1,POKERADAR,-122.399516396578,37.7827230603123,1472801900000,0,16
57c92faf691d56d302ad0cb2,POKERADAR,-122.398985358351,37.7976260448078,1472801862000,0,41
57c92faf691d56d302ad0cb3,POKERADAR,-122.442698521118,37.769517915943,1472802055000,0,133
57c92faf691d56d302ad0cb4,POKERADAR,-122.465698130529,37.7706986348752,1472801928000,0,21
57c92faf691d56d302ad0cb5,POKERADAR,-122.408101142548,37.8006297222726,1472801943000,0,98
57c92faf691d56d302ad0cb6,POKERADAR,-122.392435666524,37.7891422656776,1472802081000,0,69
57c92faf691d56d302ad0cb7,POKERADAR,-122.466847978288,37.7705677145045,1472801864000,0,52
57c92faf691d56d302ad0cb8,POKERADAR,-122.394648445842,37.7772199681937,1472802023000,0,16
57c92faf691d56d302ad0cb9,POKERADAR,-122.390134326694,37.7822551109135,1472802109000,0,16
57c92faf691d56d302ad0cba,POKERADAR,-122.389337697341,37.7893494841596,1472802038000,0,13
57c92faf691d56d302ad0cbb,POKERADAR,-122.470739676855,37.7709317432986,1472802084000,0,21
57c92faf691d56d302ad0cbc,POKERADAR,-122.421286654725,37.7923326631197,1472802150000,0,16
57c92faf691d56d302ad0cbd,POKERADAR,-122.400666970208,37.7955460697976,1472802016000,0,16
57c92faf691d56d302ad0cbe,POKERADAR,-122.488692681529,37.7567651681762,1472801925000,0,39
57c92faf691d56d302ad0cc0,POKERADAR,-122.417127645013,37.8101334493127,1472802153000,0,54
57c92faf691d56d302ad0cbf,POKERADAR,-122.418189535492,37.781896462737,1472801873000,0,1
57c92faf691d56d302ad0cc1,POKERADAR,-122.438805779691,37.7989985967485,1472801978000,0,41
57c92faf691d56d302ad0cc2,POKERADAR,-122.404649627895,37.806975030598,1472802158000,0,72
57c92faf691d56d302ad0cc3,POKERADAR,-122.388895122874,37.7888898367181,1472802231000,0,16
57c92faf691d56d302ad0cc5,POKERADAR,-122.391904592567,37.7952610265156,1472802205000,0,54
57c92faf691d56d302ad0cc4,POKERADAR,-122.411552543875,37.79242318861,1472802216000,0,13
57c92faf691d56d302ad0cc6,POKERADAR,-122.39225864217,37.7944822701317,1472802091000,0,54
57c92faf691d56d302ad0cc7,POKERADAR,-122.429604179849,37.807857774191,1472802153000,0,72
57c92faf691d56d302ad0cc8,POKERADAR,-122.422879423328,37.8066526787468,1472802248000,0,44
